"","ID","GC3s","Synteny","discordance_marni","n_genospecies","n_members"
"11989","group20788",0.705541,0,0,1,2
"11990","group20789",0.618713,18.6667,0,2,3
"11991","group2079",0.746269,35.8276,1,5,200
"11992","group20790",0.689189,0,0,1,2
"11993","group20791",0.522689,0,0,1,2
"11994","group20792",0.5,0,0,1,2
"11995","group20793",0.633333,3.66667,0,2,3
"11996","group20794",0.575,11,0,1,2
"11997","group20795",0.793103,11,0,1,2
"11998","group20796",0.615385,12,0,1,2
"11999","group20797",0.463415,22,0,1,2
"12000","group20798",0.588235,25,0,2,3
"12001","group20799",0.536585,32,0,1,2
"12002","group208",0.711443,33.6136,9,5,201
"12003","group2080",0.784858,35.7737,1,5,201
"12004","group20800",0.474359,32,0,1,2
"12005","group20801",0.480392,32,0,1,2
"12006","group20802",0.539326,32,0,1,2
"12007","group20803",0.522388,31,0,1,2
"12008","group20804",0.477064,26,0,2,3
"12009","group20805",0.62963,25.3333,0,2,3
"12010","group20806",0.510949,26,0,1,2
"12011","group20807",0.484848,26,0,1,2
"12012","group20808",0.735286,10,0,2,3
"12013","group20809",0.723932,9.66667,0,2,3
"12014","group2081",0.80673,35.6536,0,5,201
"12015","group20810",0.766667,9.33333,0,2,3
"12016","group20811",0.65625,35.3611,1,1,9
"12017","group20812",0.777778,12.2,0,1,5
"12018","group20813",0.694444,16.4643,1,1,8
"12019","group20814",0.6,22.3571,1,1,8
"12020","group20815",0.642105,23.1667,0,1,4
"12021","group20816",0.630769,24.9286,1,1,8
"12022","group20817",0.7,30.3571,1,1,8
"12023","group20818",0.694422,23.7222,1,1,9
"12024","group20819",0.708333,27.9286,1,1,8
"12025","group2082",0.804751,35.5263,0,5,201
"12026","group20820",0.666667,23.8571,1,1,8
"12027","group20821",0.558621,23.0952,0,1,7
"12028","group20822",0.542857,14.5,0,1,5
"12029","group20823",0.715044,6.09524,0,1,7
"12030","group20824",0.705128,9,0,1,3
"12031","group20825",0.689315,3,0,2,5
"12032","group20826",0.615385,4,0,1,5
"12033","group20827",0.791667,40,0,1,6
"12034","group20828",0.605799,18,0,1,2
"12035","group20829",0.585034,0.333333,0,1,3
"12036","group2083",0.768644,35.398,1,5,201
"12037","group20830",0.600836,0.333333,0,1,3
"12038","group20831",0.637668,1.66667,0,2,3
"12039","group20832",0.526316,5,0,1,2
"12040","group20833",0.545455,5,0,1,2
"12041","group20834",0.681896,2.38095,0,3,7
"12042","group20835",0.551111,1.33333,0,1,3
"12043","group20836",0.515826,7.66667,0,1,3
"12044","group20837",0.5,22,0,1,2
"12045","group20838",0.346154,22,0,1,2
"12046","group20839",0.510417,20,0,1,2
"12047","group2084",0.821357,35.2721,0,5,201
"12048","group20840",0.786885,24,0,1,2
"12049","group20841",0.416667,27,0,1,2
"12050","group20842",0.636364,27,0,1,2
"12051","group20843",0.488123,7.1,1,2,4
"12052","group20844",0.722222,27,0,1,2
"12053","group20845",0.811966,27,0,1,2
"12054","group20846",0.708333,27,0,1,2
"12055","group20847",0.714286,24,0,1,2
"12056","group20848",0.5,22,0,1,2
"12057","group20849",0.575556,7.33333,0,1,3
"12058","group2085",0.787426,34.9556,1,5,201
"12059","group20850",0.62963,22,0,1,2
"12060","group20851",0.471591,10,0,1,2
"12061","group20852",0.75,10,0,1,2
"12062","group20853",0.6,12,0,1,2
"12063","group20854",0.721839,6.33333,0,1,3
"12064","group20855",0.635053,4.2381,0,2,7
"12065","group20856",0.511811,2,0,1,2
"12066","group20857",0.6,40,0,1,3
"12067","group20858",0.565805,20.5,0,1,4
"12068","group20859",0.636364,40,0,1,3
"12069","group2086",0.689716,34.7195,1,5,201
"12070","group20860",0.64973,13,0,1,3
"12071","group20861",0.703704,39,0,1,2
"12072","group20862",0.7,17.6667,0,1,3
"12073","group20863",0.846154,40,0,1,2
"12074","group20864",0.621622,40,0,1,2
"12075","group20865",0.864865,40,0,1,2
"12076","group20866",0.754386,40,0,1,2
"12077","group20867",0.591837,40,0,1,2
"12078","group20868",0.676471,40,0,1,2
"12079","group20869",0.746627,0,0,2,2
"12080","group2087",0.785168,34.4632,0,5,201
"12081","group20870",0.695612,13.3333,0,2,3
"12082","group20871",0.730476,3.7,0,3,5
"12083","group20872",0.699389,6,0,3,4
"12084","group20873",0.709351,5.53333,1,3,5
"12085","group20874",0.711901,4.1,0,3,5
"12086","group20875",0.678668,4,1,3,5
"12087","group20876",0.669938,2.5,0,3,5
"12088","group20877",0.653363,0,0,3,4
"12089","group20878",0.602957,3.9,0,3,5
"12090","group20879",0.58114,3.5,1,2,4
"12091","group2088",0.694772,34.1111,0,5,201
"12092","group20880",0.678715,3.83333,1,2,4
"12093","group20881",0.740741,13,0,2,3
"12094","group20882",0.875,22,0,1,3
"12095","group20883",0.534483,24.6667,0,1,3
"12096","group20884",0.461538,24.3333,0,1,3
"12097","group20885",0.642857,36,0,1,2
"12098","group20886",0.60241,33.6667,0,2,3
"12099","group20887",0.714286,39.3333,0,1,3
"12100","group20888",0.541667,40,0,1,3
"12101","group20889",0.383838,32.6667,0,1,3
"12102","group2089",0.861243,33.7099,1,5,201
"12103","group20890",0.49202,32.6667,0,1,3
"12104","group20891",0.673611,19.6667,0,1,3
"12105","group20892",0.818182,29.3333,0,1,3
"12106","group20893",0.55,18,0,2,2
"12107","group20894",0.572339,0,0,2,2
"12108","group20895",0.672581,0,0,2,2
"12109","group20896",0.599016,0,0,2,2
"12110","group20897",0.710089,0,0,2,2
"12111","group20898",0.606952,40,0,1,2
"12112","group20899",0.875,32.3333,0,1,2
"12113","group209",0.735225,33.7082,1,5,200
"12114","group2090",0.80688,33.3941,1,5,200
"12115","group20900",0.413793,32.3333,0,1,2
"12116","group20901",0.6,32.6667,0,1,2
"12117","group20902",0.525641,34.6667,0,1,2
"12118","group20903",0.771429,40,0,1,2
"12119","group20904",0.75,40,0,1,2
"12120","group20905",0.68,40,0,1,2
"12121","group20906",0.875,37,0,1,2
"12122","group20907",0.663366,38,0,1,2
"12123","group20908",0.663507,38,0,1,2
"12124","group20909",0.702381,38,0,1,2
"12125","group2091",0.75119,32.5668,1,5,201
"12126","group20910",0.764706,40,0,1,2
"12127","group20911",0.909091,40,0,1,2
"12128","group20912",0.454545,40,0,1,2
"12129","group20913",0.566667,38,0,1,2
"12130","group20914",0.612903,38,0,1,2
"12131","group20915",0.588235,40,0,1,2
"12132","group20916",0.5,40,0,1,2
"12133","group20917",0.66,40,0,1,2
"12134","group20918",0.775362,40,0,1,2
"12135","group20919",0.75969,40,0,1,2
"12136","group2092",0.784446,32.6227,0,5,199
"12137","group20920",0.728033,40,0,1,2
"12138","group20921",0.485714,40,0,1,2
"12139","group20922",0.71831,40,0,1,2
"12140","group20923",0.72,40,0,1,2
"12141","group20924",0.681818,40,0,1,2
"12142","group20925",0.622047,40,0,1,2
"12143","group20926",0.541667,40,0,1,2
"12144","group20927",0.742857,33,0,1,2
"12145","group20928",0.358974,40,0,1,2
"12146","group20929",0.702703,40,0,1,2
"12147","group2093",0.784101,31.9753,1,5,200
"12148","group20930",0.583333,22,0,1,2
"12149","group20931",0.5,21,0,1,2
"12150","group20932",0.789474,39,0,1,2
"12151","group20933",0.723563,38,0,1,2
"12152","group20934",0.733333,38,0,1,2
"12153","group20935",0.588235,38,0,1,2
"12154","group20936",0.511905,25,0,1,2
"12155","group20937",0.611111,0,0,2,2
"12156","group20938",0.559524,7,0,2,2
"12157","group20939",0.739746,7,0,2,2
"12158","group2094",0.767229,31.3989,1,5,201
"12159","group20940",0.777031,0,0,1,2
"12160","group20941",0.631097,36,0,1,2
"12161","group20942",0.828947,20,0,1,2
"12162","group20943",0.769231,39,0,1,2
"12163","group20944",0.640827,2.33333,0,2,3
"12164","group20945",0.655172,8.66667,0,1,3
"12165","group20946",0.55,21.9,0,1,5
"12166","group20947",0.671753,9.03571,0,2,8
"12167","group20948",0.457143,21.3,0,1,5
"12168","group20949",0.625469,19.8,0,1,5
"12169","group2095",0.783897,31.2344,1,5,197
"12170","group20950",0.806897,23.8,0,1,5
"12171","group20951",0.718601,24.2,0,1,5
"12172","group20952",0.596024,0,0,1,2
"12173","group20953",0.716216,39.3,0,1,5
"12174","group20954",0.444444,10.3333,0,1,3
"12175","group20955",0.692308,40,0,1,3
"12176","group20956",0.580645,40,0,1,3
"12177","group20957",0.609756,39,0,1,2
"12178","group20958",0.75,39,0,1,2
"12179","group20959",0.536585,39,0,1,2
"12180","group2096",0.721436,31.2889,0,2,10
"12181","group20960",0.659794,39,0,1,2
"12182","group20961",0.657534,39,0,1,2
"12183","group20962",0.625,39,0,1,2
"12184","group20963",0.615385,40,0,1,2
"12185","group20964",0.518987,40,0,1,2
"12186","group20965",0.633588,40,0,1,2
"12187","group20966",0.607143,40,0,1,2
"12188","group20967",0.61758,14,0,2,3
"12189","group20968",0.622378,14,0,2,3
"12190","group20969",0.554217,38,0,1,2
"12191","group2097",0.767111,34.5762,1,3,99
"12192","group20970",0.54717,37,0,1,2
"12193","group20971",0.75,32,0,1,2
"12194","group20972",0.423077,31,0,1,2
"12195","group20973",0.5,30,0,1,2
"12196","group20974",0.446809,29,0,1,2
"12197","group20975",0.882353,28,0,1,2
"12198","group20976",0.566667,27,0,1,2
"12199","group20977",0.595238,26,0,1,2
"12200","group20978",0.666667,24,0,1,2
"12201","group20979",0.697577,19,0,1,3
"12202","group2098",0.703446,31.0393,1,4,196
"12203","group20980",0.598859,17,0,2,3
"12204","group20981",0.578907,17,0,2,3
"12205","group20982",0.642512,17,0,2,3
"12206","group20983",0.777778,40,0,1,2
"12207","group20984",0.772727,40,0,1,2
"12208","group20985",0.794872,13.3333,0,1,3
"12209","group20986",0.6875,36,0,2,3
"12210","group20987",0.448718,36,0,2,3
"12211","group20988",0.794118,26.3333,0,1,3
"12212","group20989",0.6448,19,0,1,3
"12213","group2099",0.761648,30.6376,1,4,196
"12214","group20990",0.730769,36,0,1,2
"12215","group20991",0.692308,31,0,1,2
"12216","group20992",0.714286,29,0,1,2
"12217","group20993",0.592593,17.6667,0,1,3
"12218","group20994",0.692308,31,0,1,2
"12219","group20995",0.579828,10.6667,0,2,3
"12220","group20996",0.538462,0,0,1,2
"12221","group20997",0.777778,1,0,1,2
"12222","group20998",0.48,40,0,1,3
"12223","group20999",0.75,39,0,1,2
"12224","group21",0.822699,34.506,1,5,201
"12225","group210",0.79508,33.387,2,5,201
"12226","group2100",0.819661,30.0044,1,5,201
"12227","group21000",0.744639,33.6667,0,2,3
"12228","group21001",0.758621,40,0,1,2
"12229","group21002",0.928571,40,0,1,3
"12230","group21003",0.789474,22.1667,0,1,4
"12231","group21004",0.567835,12.3333,0,2,3
"12232","group21005",0.687297,3.06667,0,3,4
"12233","group21006",0.636,19,0,1,2
"12234","group21007",0.652207,6.33333,0,1,3
"12235","group21008",0.565217,21,0,1,2
"12236","group21009",0.716667,28,0,1,2
"12237","group2101",0.762837,32.7522,1,5,181
"12238","group21010",0.662921,31,0,1,2
"12239","group21011",0.712963,20,0,1,2
"12240","group21012",0.761538,18,0,1,2
"12241","group21013",0.643836,18,0,1,2
"12242","group21014",0.507937,13,0,1,2
"12243","group21015",0.730392,13,0,1,2
"12244","group21016",0.637363,13,0,1,2
"12245","group21017",0.621795,13,0,1,2
"12246","group21018",0.621622,13,0,1,2
"12247","group21019",0.737919,13,0,1,2
"12248","group2102",0.835757,28.5297,1,5,201
"12249","group21020",0.608696,13,0,1,2
"12250","group21021",0.59053,0,0,1,2
"12251","group21022",0.733333,36,0,1,2
"12252","group21023",0.444444,36,0,1,2
"12253","group21024",0.508475,36,0,1,2
"12254","group21025",0.525,36,0,1,2
"12255","group21026",0.625,37,0,1,2
"12256","group21027",0.692308,38,0,1,2
"12257","group21028",0.571429,39,0,1,2
"12258","group21029",0.454198,40,0,1,2
"12259","group2103",0.787115,28.1529,2,5,201
"12260","group21030",0.75,40,0,1,2
"12261","group21031",0.681818,38,0,1,2
"12262","group21032",0.72,38,0,1,2
"12263","group21033",0.481481,37,0,1,2
"12264","group21034",0.6,34,0,1,2
"12265","group21035",0.653333,35,0,1,2
"12266","group21036",0.577381,18,0,1,2
"12267","group21037",0.5,18,0,1,2
"12268","group21038",0.623288,18,0,1,2
"12269","group21039",0.786885,19,0,1,2
"12270","group2104",0.829639,28.0823,1,5,201
"12271","group21040",0.622517,21,0,1,2
"12272","group21041",0.672727,22,0,1,2
"12273","group21042",0.520833,24,0,1,2
"12274","group21043",0.766234,25,0,1,2
"12275","group21044",0.694444,26,0,1,2
"12276","group21045",0.567901,10.3333,0,1,3
"12277","group21046",0.591502,11,0,1,3
"12278","group21047",0.657658,11.3333,0,1,3
"12279","group21048",0.875,31,0,1,2
"12280","group21049",0.547619,24,0,1,2
"12281","group2105",0.66569,27.8184,1,5,201
"12282","group21050",0.605911,23,0,1,2
"12283","group21051",0.647059,22,0,1,2
"12284","group21052",0.339623,6,0,1,2
"12285","group21053",0.731707,6,0,1,2
"12286","group21054",0.615385,5,0,1,2
"12287","group21055",0.642857,5,0,1,2
"12288","group21056",0.693678,0,0,1,2
"12289","group21057",0.709677,0,0,1,2
"12290","group21058",0.596014,1,0,2,2
"12291","group21059",0.60862,14.3333,0,2,3
"12292","group2106",0.766619,32.1435,1,4,160
"12293","group21060",0.673776,14.3333,0,2,3
"12294","group21061",0.582828,0,0,2,2
"12295","group21062",0.557377,0,0,2,2
"12296","group21063",0.6,23.4667,0,1,6
"12297","group21064",0.47619,26.8333,0,1,4
"12298","group21065",0.773333,0.333333,0,1,3
"12299","group21066",0.626908,0,0,1,3
"12300","group21067",0.7,37,0,1,3
"12301","group21068",0.800846,13.6667,0,2,4
"12302","group21069",0.641098,3,0,1,2
"12303","group2107",0.655967,31.793,1,4,168
"12304","group21070",0.610343,5,0,2,3
"12305","group21071",0.697917,5,0,2,3
"12306","group21072",0.607143,3,0,1,2
"12307","group21073",0.535853,7,0,1,2
"12308","group21074",0.589603,1.33333,0,2,3
"12309","group21075",0.606902,1.66667,0,2,3
"12310","group21076",0.627025,1.33333,0,2,3
"12311","group21077",0.614035,32.3333,0,1,6
"12312","group21078",0.458333,32.3333,0,1,6
"12313","group21079",0.641813,0,0,1,2
"12314","group2108",0.678021,31.5567,0,4,168
"12315","group21080",0.722807,0,0,2,3
"12316","group21081",0.614734,11,-1,3,3
"12317","group21082",0.684211,0,0,2,2
"12318","group21083",0.638889,0,0,1,2
"12319","group21084",0.638889,1,0,1,2
"12320","group21085",0.655172,14,0,1,2
"12321","group21086",0.610169,3,0,1,2
"12322","group21087",0.659574,4,0,1,2
"12323","group21088",0.666667,4,0,1,2
"12324","group21089",0.488103,0,0,2,2
"12325","group2109",0.673804,31.2933,0,4,167
"12326","group21090",0.527376,26,0,2,2
"12327","group21091",0.50819,21,0,2,2
"12328","group21092",0.514493,20,0,2,2
"12329","group21093",0.52649,17,0,2,2
"12330","group21094",0.419231,0,0,2,2
"12331","group21095",0.546921,3,0,2,2
"12332","group21096",0.6,8,0,2,2
"12333","group21097",0.525,8,0,2,2
"12334","group21098",0.704426,0,0,1,2
"12335","group21099",0.677562,13.1667,1,3,4
"12336","group211",0.773323,33.5198,2,5,199
"12337","group2110",0.750812,26.225,1,5,201
"12338","group21100",0.625,0,0,1,2
"12339","group21101",0.545455,28,0,1,3
"12340","group21102",0.735722,4.66667,0,1,3
"12341","group21103",0.683137,22,0,2,2
"12342","group21104",0.531136,2.33333,-1,3,3
"12343","group21105",0.602564,17,0,2,2
"12344","group21106",0.529412,8,0,2,3
"12345","group21107",0.65625,25,0,1,2
"12346","group21108",0.75,20,0,1,2
"12347","group21109",0.569231,1,0,2,2
"12348","group2111",0.780647,25.7386,0,5,201
"12349","group21110",0.538744,3,0,2,2
"12350","group21111",0.815611,0,0,1,2
"12351","group21112",0.659091,4,0,1,2
"12352","group21113",0.524891,0,0,2,2
"12353","group21114",0.792819,16,0,1,2
"12354","group21115",0.569767,29,0,1,2
"12355","group21116",0.596154,27,0,1,2
"12356","group21117",0.579167,0,0,2,2
"12357","group21118",0.8,7,0,2,2
"12358","group21119",0.59375,4,0,2,2
"12359","group2112",0.734868,25.061,1,5,201
"12360","group21120",0.803571,0,0,2,2
"12361","group21121",0.515957,0,0,2,2
"12362","group21122",0.711329,4,0,2,3
"12363","group21123",0.6,18,0,2,2
"12364","group21124",0.695833,16,0,2,2
"12365","group21125",0.6163,17.9,0,1,5
"12366","group21126",0.772727,5,0,1,2
"12367","group21127",0.814991,20,0,1,2
"12368","group21128",0.701149,27,0,1,4
"12369","group21129",0.712663,24.5,0,1,4
"12370","group2113",0.684954,24.6439,1,5,201
"12371","group21130",0.484848,24.3333,0,1,3
"12372","group21131",0.567435,16,0,1,2
"12373","group21132",0.692308,28,0,1,2
"12374","group21133",0.72549,28,0,1,2
"12375","group21134",0.641355,0,0,1,2
"12376","group21135",0.6145,19,1,2,4
"12377","group21136",0.561363,15.6667,0,1,4
"12378","group21137",0.814815,40,0,1,3
"12379","group21138",0.764706,35.0952,0,1,7
"12380","group21139",0.817204,35.381,0,1,7
"12381","group2114",0.456106,24.2664,1,5,201
"12382","group21140",0.804348,35.6667,0,1,7
"12383","group21141",0.78125,35.9524,0,1,7
"12384","group21142",0.829545,36.9048,0,1,7
"12385","group21143",0.691358,37.1905,0,1,7
"12386","group21144",0.615385,32,0,1,3
"12387","group21145",0.5875,22.2,0,1,5
"12388","group21146",0.793103,37.3333,0,1,3
"12389","group21147",0.617391,24.3333,0,1,3
"12390","group21148",0.652174,3.6,0,1,5
"12391","group21149",0.727273,12,0,2,3
"12392","group2115",0.707773,24.1979,0,5,201
"12393","group21150",0.727273,24.8333,0,1,4
"12394","group21151",0.71875,37.3333,0,1,3
"12395","group21152",0.708333,38.6667,0,1,3
"12396","group21153",0.818182,40,0,1,2
"12397","group21154",0.6,40,0,1,2
"12398","group21155",0.583373,6.33333,0,2,3
"12399","group21156",0.589374,6.66667,0,2,3
"12400","group21157",0.285714,23.6667,0,1,3
"12401","group21158",0.75,22.8333,1,2,4
"12402","group21159",0.573071,7.33333,0,1,3
"12403","group2116",0.602813,24.3456,0,5,200
"12404","group21160",0.631467,7,0,1,3
"12405","group21161",0.586957,13,0,1,2
"12406","group21162",0.644444,6.33333,0,2,3
"12407","group21163",0.601648,4.33333,0,1,3
"12408","group21164",0.784525,36,0,2,2
"12409","group21165",0.63469,1.33333,0,2,3
"12410","group21166",0.700501,4,0,2,2
"12411","group21167",0.637273,0,0,2,2
"12412","group21168",0.695199,0.333333,0,1,3
"12413","group21169",0.538462,36,0,1,2
"12414","group2117",0.780296,25.7594,0,5,201
"12415","group21170",0.690265,1,0,1,2
"12416","group21171",0.77551,26,0,1,2
"12417","group21172",0.585231,25.1667,0,1,4
"12418","group21173",0.609,33,0,1,2
"12419","group21174",0.779133,7,0,1,2
"12420","group21175",0.661542,1.5,1,2,4
"12421","group21176",0.53125,3,0,1,2
"12422","group21177",0.852381,22,0,2,3
"12423","group21178",0.666667,32.6667,0,1,3
"12424","group21179",0.591037,0.666667,-1,3,3
"12425","group2118",0.707222,25.7715,1,5,201
"12426","group21180",0.666667,28,0,1,3
"12427","group21181",0.68,38,0,1,3
"12428","group21182",0.821429,0,0,1,2
"12429","group21183",0.666667,34,0,1,2
"12430","group21184",0.625,34,0,1,2
"12431","group21185",0.740741,34,0,1,2
"12432","group21186",0.6,34,0,1,2
"12433","group21187",0.675439,34,0,1,2
"12434","group21188",0.630617,8,0,1,2
"12435","group21189",0.9375,27,0,1,2
"12436","group2119",0.53242,26.4373,1,5,194
"12437","group21190",0.629121,1,0,1,2
"12438","group21191",0.551471,0,0,1,2
"12439","group21192",0.603774,13,0,1,2
"12440","group21193",0.708333,13,0,1,2
"12441","group21194",0.718322,0,0,1,2
"12442","group21195",0.6,37,0,1,2
"12443","group21196",0.642857,36,0,1,2
"12444","group21197",0.653061,10,0,1,2
"12445","group21198",0.888889,10,0,1,2
"12446","group21199",0.612198,1.33333,0,2,3
"12447","group212",0.828611,33.514,1,5,201
"12448","group2120",0.670457,26.1099,1,5,201
"12449","group21200",0.548387,3,0,1,2
"12450","group21201",0.675325,2,0,1,2
"12451","group21202",0.617934,2.33333,0,2,3
"12452","group21203",0.547704,14.6667,0,2,3
"12453","group21204",0.673669,5,0,2,2
"12454","group21205",0.664107,5,0,2,2
"12455","group21206",0.666923,0,0,2,2
"12456","group21207",0.545455,21,0,2,2
"12457","group21208",0.687099,27,0,2,2
"12458","group21209",0.72625,24,0,2,2
"12459","group2121",0.717241,26.1702,0,5,201
"12460","group21210",0.680661,0,0,2,2
"12461","group21211",0.599673,0,0,2,2
"12462","group21212",0.717209,1,0,2,2
"12463","group21213",0.65,0,0,2,2
"12464","group21214",0.686909,9.33333,0,2,3
"12465","group21215",0.866667,8,0,2,2
"12466","group21216",0.80303,10,0,2,3
"12467","group21217",0.730594,10,0,2,3
"12468","group21218",0.633284,4.83333,1,2,4
"12469","group21219",0.597222,15,0,2,2
"12470","group2122",0.511987,25.9205,1,5,201
"12471","group21220",0.678992,12.3333,0,2,3
"12472","group21221",0.76,12.3333,0,2,3
"12473","group21222",0.746032,12.3333,0,2,3
"12474","group21223",0.632845,12.3333,0,2,3
"12475","group21224",0.734,12.6667,0,2,3
"12476","group21225",0.60625,13,0,2,3
"12477","group21226",0.822222,12.3333,0,2,3
"12478","group21227",0.763889,13.3333,0,2,3
